Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,x,y,
909,2997660000000,"[b0:e4:d5:39:26:89, 16218, 90, -58, 14:22:3b:16:5a:bd, 3132, 75, -47, cc:f4:11:8b:29:4d, 13625, 60, -47, b0:e4:d5:96:3b:95, 5296, 60, -48, 14:22:3b:2a:86:f5, 11726, 60, -57, f8:1a:2b:06:3c:0b, 10617, 75, -66]",3.00E+12,-0.03888337,-0.7375876,9.847662,0.014202617,0.018784106,-0.034513887,14.737599,-0.0976,43.249,-1.3639432,0.074759595,0.003948467,0,12.349254,20.159,
910,2998120000000,"[b0:e4:d5:39:26:89, 16226, 45, -59, 14:22:3b:16:5a:bd, 3835, 60, -44, cc:f4:11:8b:29:4d, 13339, 75, -47, b0:e4:d5:96:3b:95, 10929, 345, -51, 14:22:3b:2a:86:f5, 11570, 60, -58, f8:1a:2b:06:3c:0b, 11218, 45, -64]",3.00E+12,0.96550393,0.60717875,9.376874,-0.01985312,-0.04520403,0.03756821,14.457,-0.3904,42.639,-1.8811133,-0.06432337,-0.10260491,0,12.33846,20.159,
911,2998120000000,"[b0:e4:d5:39:26:89, 16226, 45, -59, 14:22:3b:16:5a:bd, 3835, 60, -44, cc:f4:11:8b:29:4d, 13339, 75, -47, b0:e4:d5:96:3b:95, 10929, 345, -51, 14:22:3b:2a:86:f5, 11570, 60, -58, f8:1a:2b:06:3c:0b, 11218, 45, -64]",3.00E+12,0.18305093,-1.1192428,10.084551,-0.13209961,0.020463986,0.021685716,15.2378,0,43.065998,-1.2514391,0.11051546,-0.018149627,0,12.327666,20.159,
912,2998570000000,"[b0:e4:d5:39:26:89, 16031, 45, -58, 14:22:3b:16:5a:bd, 2984, 105, -47, cc:f4:11:8b:29:4d, 13222, 75, -49, b0:e4:d5:96:3b:95, 7894, 75, -48, 14:22:3b:2a:86:f5, 11488, 60, -60, f8:1a:2b:06:3c:0b, 10078, 135, -65]",3.00E+12,0.4211368,1.1718849,9.496515,0.058948494,0.018936822,-0.002596177,14.945,-0.1952,43.065998,-1.9729508,-0.1226615,-0.044317417,0,12.316872,20.159,
913,2998570000000,"[b0:e4:d5:39:26:89, 16031, 45, -58, 14:22:3b:16:5a:bd, 2984, 105, -47, cc:f4:11:8b:29:4d, 13222, 75, -49, b0:e4:d5:96:3b:95, 7894, 75, -48, 14:22:3b:2a:86:f5, 11488, 60, -60, f8:1a:2b:06:3c:0b, 10078, 135, -65]",3.00E+12,-0.14117654,-0.36311084,9.163913,-0.20555615,0.034513887,-0.021380283,14.6278,0.671,43.541798,-1.4161205,0.039598584,0.015404486,0,12.306078,20.159,
914,2999030000000,"[b0:e4:d5:39:26:89, 16218, 90, -57, 14:22:3b:16:5a:bd, 3117, 150, -48, cc:f4:11:8b:29:4d, 13160, 60, -49, b0:e4:d5:96:3b:95, 10988, 210, -48, 14:22:3b:2a:86:f5, 11292, 135, -59, f8:1a:2b:06:3c:0b, 10101, 225, -65]",3.00E+12,0.57427746,1.2071791,9.358928,0.010995574,-0.01695151,0.030390546,14.0422,0.183,43.5174,-2.020204,-0.1280404,-0.06128462,0,12.295284,20.159,
915,2999030000000,"[b0:e4:d5:39:26:89, 16218, 90, -57, 14:22:3b:16:5a:bd, 3117, 150, -48, cc:f4:11:8b:29:4d, 13160, 60, -49, b0:e4:d5:96:3b:95, 10988, 210, -48, 14:22:3b:2a:86:f5, 11292, 135, -59, f8:1a:2b:06:3c:0b, 10101, 225, -65]",3.00E+12,-0.6681957,0.42053857,9.707084,-0.008857546,0.100792766,-0.013439035,14.274,0.2562,42.4316,-1.6597283,-0.043193698,0.06872747,0,12.28449,20.159,
916,2999030000000,"[b0:e4:d5:39:26:89, 16218, 90, -57, 14:22:3b:16:5a:bd, 3117, 150, -48, cc:f4:11:8b:29:4d, 13160, 60, -49, b0:e4:d5:96:3b:95, 10988, 210, -48, 14:22:3b:2a:86:f5, 11292, 135, -59, f8:1a:2b:06:3c:0b, 10101, 225, -65]",3.00E+12,-0.33439696,-0.22492532,10.352547,7.64E-04,-0.010537425,-0.01863139,14.03,-0.56119996,43.9444,-1.5460212,0.021711832,0.03228971,0,12.273696,20.159,
917,2999490000000,"[b0:e4:d5:39:26:89, 16343, 75, -58, 14:22:3b:16:5a:bd, 3882, 210, -46, cc:f4:11:8b:29:4d, 13019, 90, -50, b0:e4:d5:96:3b:95, 8812, 180, -49, 14:22:3b:2a:86:f5, 11539, 60, -59, f8:1a:2b:06:3c:0b, 15390, 330, -64]",3.00E+12,0.5024927,0.41934216,9.994222,-0.051159963,0.09101892,0.21777347,14.737599,0.0976,43.3588,-1.7091662,-0.04188102,-0.05023602,0,12.262902,20.159,
918,2999490000000,"[b0:e4:d5:39:26:89, 16343, 75, -58, 14:22:3b:16:5a:bd, 3882, 210, -46, cc:f4:11:8b:29:4d, 13019, 90, -50, b0:e4:d5:96:3b:95, 8812, 180, -49, 14:22:3b:2a:86:f5, 11539, 60, -59, f8:1a:2b:06:3c:0b, 15390, 330, -64]",3.00E+12,-2.498107,0.30987054,9.719048,0.04734206,-0.099571034,-0.035888333,14.335,-0.0854,43.6394,-1.6224617,-0.03086929,0.25158608,0,12.252108,20.159,
919,2999970000000,"[b0:e4:d5:39:26:89, 16191, 60, -58, 14:22:3b:16:5a:bd, 3250, 30, -43, cc:f4:11:8b:29:4d, 13195, 45, -50, b0:e4:d5:96:3b:95, 5917, 60, -46, 14:22:3b:2a:86:f5, 11382, 75, -58, f8:1a:2b:06:3c:0b, 11375, 150, -72]",3.00E+12,-1.2640085,0.1381855,9.677173,-0.023823744,-0.065973446,-0.08002335,14.444799,-0.1952,43.1392,-1.6096662,-0.014158312,0.12988225,0,12.241314,20.159,
920,2999970000000,"[b0:e4:d5:39:26:89, 16191, 60, -58, 14:22:3b:16:5a:bd, 3250, 30, -43, cc:f4:11:8b:29:4d, 13195, 45, -50, b0:e4:d5:96:3b:95, 5917, 60, -46, 14:22:3b:2a:86:f5, 11382, 75, -58, f8:1a:2b:06:3c:0b, 11375, 150, -72]",3.00E+12,0.58504516,0.20518455,9.912866,0.012980887,0.05177083,0.064751714,14.1276,-0.0854,43.932198,-1.658163,-0.020659916,-0.058950387,0,12.23052,20.159,
921,3000440000000,"[b0:e4:d5:39:26:89, 16164, 45, -59, 14:22:3b:16:5a:bd, 3125, 45, -41, cc:f4:11:8b:29:4d, 12960, 45, -50, b0:e4:d5:96:3b:95, 5734, 60, -47, 14:22:3b:2a:86:f5, 12324, 90, -55, f8:1a:2b:06:3c:0b, 15308, 45, -68]",3.00E+12,-0.4109673,0.49950173,9.683753,-0.022143865,0.047494773,-0.03940081,13.7494,-0.0976,43.614998,-1.7179426,-0.051489484,0.042413395,0,12.219726,20.159,
922,3000440000000,"[b0:e4:d5:39:26:89, 16164, 45, -59, 14:22:3b:16:5a:bd, 3125, 45, -41, cc:f4:11:8b:29:4d, 12960, 45, -50, b0:e4:d5:96:3b:95, 5734, 60, -47, 14:22:3b:2a:86:f5, 12324, 90, -55, f8:1a:2b:06:3c:0b, 15308, 45, -68]",3.00E+12,0.56829536,0.509073,10.569695,-0.10720685,0.16966783,0.02321288,13.7616,-0.0122,43.2978,-1.7547837,-0.048056956,-0.053714763,0,12.208932,20.159,
923,3000440000000,"[b0:e4:d5:39:26:89, 16164, 45, -59, 14:22:3b:16:5a:bd, 3125, 45, -41, cc:f4:11:8b:29:4d, 12960, 45, -50, b0:e4:d5:96:3b:95, 5734, 60, -47, 14:22:3b:2a:86:f5, 12324, 90, -55, f8:1a:2b:06:3c:0b, 15308, 45, -68]",3.00E+12,1.0313065,1.4147564,9.949955,0.11942416,-0.088422745,0.029168816,14.2374,0,43.6394,-2.147425,-0.14049773,-0.10328057,0,12.198138,20.159,
924,3000940000000,"[b0:e4:d5:39:26:89, 16363, 75, -59, 14:22:3b:16:5a:bd, 3445, 90, -37, cc:f4:11:8b:29:4d, 12746, 60, -53, b0:e4:d5:96:3b:95, 6105, 105, -46, 14:22:3b:2a:86:f5, 12070, 90, -54, f8:1a:2b:06:3c:0b, 14554, 330, -69]",3.00E+12,0.62751776,-0.34337005,9.4737835,0.092240654,-0.16264287,-0.10567969,13.627399,-0.366,44.3104,-1.4528049,0.036149234,-0.066140674,0,12.187344,20.159,
925,3000940000000,"[b0:e4:d5:39:26:89, 16363, 75, -59, 14:22:3b:16:5a:bd, 3445, 90, -37, cc:f4:11:8b:29:4d, 12746, 60, -53, b0:e4:d5:96:3b:95, 6105, 105, -46, 14:22:3b:2a:86:f5, 12070, 90, -54, f8:1a:2b:06:3c:0b, 14554, 330, -69]",3.00E+12,-0.09032906,-0.20219351,9.829716,0.052381694,-0.06765333,0.058490347,14.3228,0.0122,44.042,-1.5087347,0.020565849,0.009189128,0,12.17655,20.159,
926,3001400000000,"[b0:e4:d5:39:26:89, 15753, 75, -59, 14:22:3b:16:5a:bd, 3589, 135, -36, cc:f4:11:8b:29:4d, 12792, 105, -50, b0:e4:d5:96:3b:95, 5679, 45, -49, 14:22:3b:2a:86:f5, 12230, 60, -55, f8:1a:2b:06:3c:0b, 12492, 315, -70]",3.00E+12,-0.52223355,0.69930243,9.741181,0.05375614,0.0870483,0.10781772,14.4326,0.47579998,43.6394,-1.7239919,-0.07156289,0.05355963,0,12.165756,20.159,
927,3001400000000,"[b0:e4:d5:39:26:89, 15753, 75, -59, 14:22:3b:16:5a:bd, 3589, 135, -36, cc:f4:11:8b:29:4d, 12792, 105, -50, b0:e4:d5:96:3b:95, 5679, 45, -49, 14:22:3b:2a:86:f5, 12230, 60, -55, f8:1a:2b:06:3c:0b, 12492, 315, -70]",3.00E+12,-0.1591227,-0.6622137,9.928419,-0.044745877,-0.02367103,0.03634648,13.822599,-0.26839998,44.3348,-1.3892667,0.06659163,0.016025621,0,12.154962,20.159,
928,3001880000000,"[b0:e4:d5:39:26:89, 15886, 90, -57, 14:22:3b:16:5a:bd, 3386, 135, -36, cc:f4:11:8b:29:4d, 12753, 45, -51, b0:e4:d5:96:3b:95, 5664, 60, -48, 14:22:3b:2a:86:f5, 12082, 45, -55, f8:1a:2b:06:3c:0b, 9843, 315, -68]",3.00E+12,-1.3495519,0.80757767,9.707682,0.004886922,0.073303826,0.23747386,13.822599,0.2928,44.2006,-1.7285975,-0.08221142,0.13813365,0,12.144168,20.159,
929,3001880000000,"[b0:e4:d5:39:26:89, 15886, 90, -57, 14:22:3b:16:5a:bd, 3386, 135, -36, cc:f4:11:8b:29:4d, 12753, 45, -51, b0:e4:d5:96:3b:95, 5664, 60, -48, 14:22:3b:2a:86:f5, 12082, 45, -55, f8:1a:2b:06:3c:0b, 9843, 315, -68]",3.00E+12,-0.78664047,-0.49651068,10.237094,-0.03573562,-0.081397794,0.014202617,14.091,0.0244,44.9204,-1.4493022,0.04832093,0.076691456,0,12.133374,20.159,
930,3001880000000,"[b0:e4:d5:39:26:89, 15886, 90, -57, 14:22:3b:16:5a:bd, 3386, 135, -36, cc:f4:11:8b:29:4d, 12753, 45, -51, b0:e4:d5:96:3b:95, 5664, 60, -48, 14:22:3b:2a:86:f5, 12082, 45, -55, f8:1a:2b:06:3c:0b, 9843, 315, -68]",3.00E+12,0.3930211,0.42532423,9.418748,0.013133603,0.025350908,0.036651913,14.8108,0.2074,44.1518,-1.7095077,-0.045087356,-0.04170334,0,12.12258,20.159,
931,3002330000000,"[b0:e4:d5:39:26:89, 15738, 90, -56, 14:22:3b:16:5a:bd, 3570, 90, -37, cc:f4:11:8b:29:4d, 13144, 60, -53, b0:e4:d5:96:3b:95, 5808, 75, -47, 14:22:3b:2a:86:f5, 12054, 45, -54, f8:1a:2b:06:3c:0b, 9859, 45, -68]",3.00E+12,-0.80997044,-0.5629115,10.027721,-0.08536842,0.04917465,-0.029626964,13.908,0.2074,44.627598,-1.4212784,0.055895023,0.080598146,0,12.111786,20.159,
932,3002330000000,"[b0:e4:d5:39:26:89, 15738, 90, -56, 14:22:3b:16:5a:bd, 3570, 90, -37, cc:f4:11:8b:29:4d, 13144, 60, -53, b0:e4:d5:96:3b:95, 5808, 75, -47, 14:22:3b:2a:86:f5, 12054, 45, -54, f8:1a:2b:06:3c:0b, 9859, 45, -68]",3.00E+12,-0.8362915,0.4456632,10.339387,0.02107485,-0.0936151,-0.059101213,14.700999,-0.3538,44.3592,-1.6909243,-0.04293673,0.080708355,0,12.100992,20.159,
933,3002810000000,"[b0:e4:d5:39:26:89, 15683, 90, -55, 14:22:3b:16:5a:bd, 2968, 60, -40, cc:f4:11:8b:29:4d, 12140, 60, -55, b0:e4:d5:96:3b:95, 5277, 45, -51, 14:22:3b:2a:86:f5, 12292, 30, -55, f8:1a:2b:06:3c:0b, 10527, 225, -66]",3.00E+12,-0.96909314,1.0253245,9.888938,-0.1282817,0.004886922,0.008093964,13.3345995,0.0122,44.3836,-1.815157,-0.10282574,0.09768577,0,12.090198,20.159,
934,3002810000000,"[b0:e4:d5:39:26:89, 15683, 90, -55, 14:22:3b:16:5a:bd, 2968, 60, -40, cc:f4:11:8b:29:4d, 12140, 60, -55, b0:e4:d5:96:3b:95, 5277, 45, -51, 14:22:3b:2a:86:f5, 12292, 30, -55, f8:1a:2b:06:3c:0b, 10527, 225, -66]",3.00E+12,0.1052842,-0.15194423,9.687343,-0.02275473,0.010537425,0.030390546,14.505799,-0.0732,44.3592,-1.5262643,0.01568261,-0.010867795,0,12.079404,20.159,
935,3003270000000,"[b0:e4:d5:39:26:89, 15582, 75, -54, 14:22:3b:16:5a:bd, 2253, 150, -46, cc:f4:11:8b:29:4d, 12710, 45, -53, b0:e4:d5:96:3b:95, 5015, 60, -54, 14:22:3b:2a:86:f5, 12187, 45, -56, f8:1a:2b:06:3c:0b, 12562, 60, -66]",3.00E+12,-1.2963116,1.46022,9.229117,0.13057245,-0.095294975,-0.012522738,14.3228,-0.0854,43.8346,-1.8807442,-0.15541725,0.13954598,0,12.06861,20.159,
936,3003270000000,"[b0:e4:d5:39:26:89, 15582, 75, -54, 14:22:3b:16:5a:bd, 2253, 150, -46, cc:f4:11:8b:29:4d, 12710, 45, -53, b0:e4:d5:96:3b:95, 5015, 60, -54, 14:22:3b:2a:86:f5, 12187, 45, -56, f8:1a:2b:06:3c:0b, 12562, 60, -66]",3.00E+12,0.10229317,0.23449662,10.007382,-0.14523321,0.07315111,-0.06765333,14.4204,-0.0854,44.042,-1.6508317,-0.023426853,-0.010221414,0,12.057816,20.159,
937,3003270000000,"[b0:e4:d5:39:26:89, 15582, 75, -54, 14:22:3b:16:5a:bd, 2253, 150, -46, cc:f4:11:8b:29:4d, 12710, 45, -53, b0:e4:d5:96:3b:95, 5015, 60, -54, 14:22:3b:2a:86:f5, 12187, 45, -56, f8:1a:2b:06:3c:0b, 12562, 60, -66]",3.00E+12,-0.32243285,0.007178468,11.090135,0.08582657,0.08307768,0.03680463,14.2984,-0.1708,44.5422,-1.5835845,-6.47E-04,0.029065656,0,12.047022,20.159,
938,3003740000000,"[b0:e4:d5:39:26:89, 15531, 90, -55, 14:22:3b:16:5a:bd, 2390, 150, -45, cc:f4:11:8b:29:4d, 12886, 30, -53, b0:e4:d5:96:3b:95, 5585, 30, -53, 14:22:3b:2a:86:f5, 12066, 75, -56, f8:1a:2b:06:3c:0b, 12191, 90, -65]",3.00E+12,0.89013004,1.8514465,9.142377,0.04520403,0.004581489,-0.044135015,13.7982,-0.2562,45.017998,-2.3560667,-0.19889463,-0.09705717,0,12.036228,20.159,
939,3003740000000,"[b0:e4:d5:39:26:89, 15531, 90, -55, 14:22:3b:16:5a:bd, 2390, 150, -45, cc:f4:11:8b:29:4d, 12886, 30, -53, b0:e4:d5:96:3b:95, 5585, 30, -53, 14:22:3b:2a:86:f5, 12066, 75, -56, f8:1a:2b:06:3c:0b, 12191, 90, -65]",3.00E+12,0.6466603,-1.7653049,9.688539,-0.18035796,0.037415497,0.094989546,14.1032,-0.26839998,44.5422,-0.95527655,0.17983684,-0.066646025,0,12.025434,20.159,
940,3004230000000,"[b0:e4:d5:39:26:89, 15453, 30, -54, 14:22:3b:16:5a:bd, 2738, 90, -45, cc:f4:11:8b:29:4d, 12710, 30, -54, b0:e4:d5:96:3b:95, 6050, 90, -50, 14:22:3b:2a:86:f5, 11960, 75, -57, f8:1a:2b:06:3c:0b, 10500, 90, -67]",3.00E+12,0.7680961,0.10229317,9.650852,0.21548271,-0.12904528,0.065973446,15.0914,-0.732,44.286,-1.6754433,-0.010565588,-0.07942101,0,12.01464,20.159,
941,3004230000000,"[b0:e4:d5:39:26:89, 15453, 30, -54, 14:22:3b:16:5a:bd, 2738, 90, -45, cc:f4:11:8b:29:4d, 12710, 30, -54, b0:e4:d5:96:3b:95, 6050, 90, -50, 14:22:3b:2a:86:f5, 11960, 75, -57, f8:1a:2b:06:3c:0b, 10500, 90, -67]",3.00E+12,-0.52941203,1.1952149,8.682357,-0.01786781,0.19303341,0.07971791,14.4936,-0.53679997,44.652,-1.9313318,-0.1365499,0.06090021,0,12.003846,20.159,
942,3004690000000,"[b0:e4:d5:39:26:89, 15351, 45, -55, 14:22:3b:16:5a:bd, 2941, 90, -45, cc:f4:11:8b:29:4d, 12246, 120, -55, b0:e4:d5:96:3b:95, 10757, 165, -54, 14:22:3b:2a:86:f5, 11683, 75, -58, f8:1a:2b:06:3c:0b, 9996, 210, -67]",3.00E+12,-0.23629123,-0.6023931,10.389636,0.013439035,-0.006261369,0.05971208,14.762,0.61,45.3596,-1.3700024,0.057900414,0.022739055,0,11.993052,20.159,
943,3004690000000,"[b0:e4:d5:39:26:89, 15351, 45, -55, 14:22:3b:16:5a:bd, 2941, 90, -45, cc:f4:11:8b:29:4d, 12246, 120, -55, b0:e4:d5:96:3b:95, 10757, 165, -54, 14:22:3b:2a:86:f5, 11683, 75, -58, f8:1a:2b:06:3c:0b, 9996, 210, -67]",3.00E+12,-0.7046863,1.5774683,9.862617,0.13500121,-0.113162786,-0.1704314,15.0548,0.23179999,45.3718,-1.9241855,-0.15820426,0.07132902,0,11.982258,20.159,
944,3004690000000,"[b0:e4:d5:39:26:89, 15351, 45, -55, 14:22:3b:16:5a:bd, 2941, 90, -45, cc:f4:11:8b:29:4d, 12246, 120, -55, b0:e4:d5:96:3b:95, 10757, 165, -54, 14:22:3b:2a:86:f5, 11683, 75, -58, f8:1a:2b:06:3c:0b, 9996, 210, -67]",3.00E+12,-0.43010986,-0.11784652,9.558728,-0.20555615,0.064446285,0.02397646,15.2744,-0.1464,44.786198,-1.5478644,0.012315596,0.04496623,0,11.971464,20.159,
945,3005160000000,"[b0:e4:d5:39:26:89, 15320, 75, -57, 14:22:3b:16:5a:bd, 2988, 45, -46, cc:f4:11:8b:29:4d, 12554, 45, -55, b0:e4:d5:96:3b:95, 5390, 60, -53, 14:22:3b:2a:86:f5, 11742, 135, -59, f8:1a:2b:06:3c:0b, 13984, 135, -66]",3.01E+12,-0.20997019,-0.24705894,10.119247,0.0693332,-0.03436117,0.012064588,14.871799,-0.91499996,44.896,-1.559843,0.024404656,0.02074661,0,11.96067,20.159,
946,3005160000000,"[b0:e4:d5:39:26:89, 15320, 75, -57, 14:22:3b:16:5a:bd, 2988, 45, -46, cc:f4:11:8b:29:4d, 12554, 45, -55, b0:e4:d5:96:3b:95, 5390, 60, -53, 14:22:3b:2a:86:f5, 11742, 135, -59, f8:1a:2b:06:3c:0b, 13984, 135, -66]",3.01E+12,-1.5314065,1.6456637,8.967701,0.0729984,-0.043676864,-0.022296581,14.457,-0.3294,45.6646,-1.9165889,-0.1789563,0.1691376,0,11.949876,20.159,
947,3005620000000,"[b0:e4:d5:39:26:89, 14964, 75, -58, 14:22:3b:16:5a:bd, 2652, 45, -46, cc:f4:11:8b:29:4d, 12386, 60, -53, b0:e4:d5:96:3b:95, 6535, 90, -49, 14:22:3b:2a:86:f5, 11734, 105, -58, f8:1a:2b:06:3c:0b, 13199, 90, -69]",3.01E+12,-0.09750752,-0.6969096,10.422537,-0.16355917,0.042455133,-0.04810564,13.8104,-0.26839998,44.5178,-1.3836852,0.06676334,0.009355177,0,11.939082,20.159,
948,3005620000000,"[b0:e4:d5:39:26:89, 14964, 75, -58, 14:22:3b:16:5a:bd, 2652, 45, -46, cc:f4:11:8b:29:4d, 12386, 60, -53, b0:e4:d5:96:3b:95, 6535, 90, -49, 14:22:3b:2a:86:f5, 11734, 105, -58, f8:1a:2b:06:3c:0b, 13199, 90, -69]",3.01E+12,-1.8418752,0.7304091,10.096515,0.30650163,-0.056046885,0.006261369,14.884,-0.3538,44.5788,-1.7145032,-0.07104838,0.18044262,0,11.928288,20.159,
949,3006080000000,"[b0:e4:d5:39:26:89, 14832, 60, -59, 14:22:3b:16:5a:bd, 5960, 105, -42, cc:f4:11:8b:29:4d, 12304, 45, -53, b0:e4:d5:96:3b:95, 6214, 60, -49, 14:22:3b:2a:86:f5, 11687, 105, -59, f8:1a:2b:06:3c:0b, 14289, 150, -71]",3.01E+12,0.41156548,0.4881358,9.357133,-0.15347989,0.05787948,0.00702495,14.6765995,-0.1464,45.0668,-1.7671784,-0.052069742,-0.043955814,0,11.917494,20.159,
950,3006080000000,"[b0:e4:d5:39:26:89, 14832, 60, -59, 14:22:3b:16:5a:bd, 5960, 105, -42, cc:f4:11:8b:29:4d, 12304, 45, -53, b0:e4:d5:96:3b:95, 6214, 60, -49, 14:22:3b:2a:86:f5, 11687, 105, -59, f8:1a:2b:06:3c:0b, 14289, 150, -71]",3.01E+12,-0.7298109,-2.5298119,10.307083,0.024892759,0.11255192,0.05513059,14.969399,-0.8052,45.201,-1.0798805,0.24010788,0.070688754,0,11.9067,20.159,
951,3006540000000,"[b0:e4:d5:39:26:89, 14820, 60, -61, 14:22:3b:16:5a:bd, 4117, 75, -40, cc:f4:11:8b:29:4d, 12121, 105, -55, b0:e4:d5:96:3b:95, 6042, 45, -46, 14:22:3b:2a:86:f5, 12007, 60, -59, f8:1a:2b:06:3c:0b, 14921, 180, -69]",3.01E+12,0.83988076,1.4859428,9.569496,0.09636399,0.006872234,0.030543262,14.091,-0.6344,45.1522,-2.2221215,-0.15346818,-0.08754214,0,11.895906,20.159,
952,3006540000000,"[b0:e4:d5:39:26:89, 14820, 60, -61, 14:22:3b:16:5a:bd, 4117, 75, -40, cc:f4:11:8b:29:4d, 12121, 105, -55, b0:e4:d5:96:3b:95, 6042, 45, -46, 14:22:3b:2a:86:f5, 12007, 60, -59, f8:1a:2b:06:3c:0b, 14921, 180, -69]",3.01E+12,0.002991028,-1.2765709,9.465408,-0.26648995,0.12721269,0.1207986,14.6765995,-0.24399999,45.261997,-1.1936182,0.13405807,-3.16E-04,0,11.885112,20.159,
953,3006540000000,"[b0:e4:d5:39:26:89, 14820, 60, -61, 14:22:3b:16:5a:bd, 4117, 75, -40, cc:f4:11:8b:29:4d, 12121, 105, -55, b0:e4:d5:96:3b:95, 6042, 45, -46, 14:22:3b:2a:86:f5, 12007, 60, -59, f8:1a:2b:06:3c:0b, 14921, 180, -69]",3.01E+12,0.09451649,0.6939186,10.01815,0.21090123,-0.05955936,0.015882496,14.3838,-0.8174,45.0668,-1.8458267,-0.069152616,-0.009434245,0,11.874318,20.159,
954,3007000000000,"[b0:e4:d5:39:26:89, 15527, 30, -61, 14:22:3b:16:5a:bd, 3816, 45, -39, cc:f4:11:8b:29:4d, 12503, 120, -52, b0:e4:d5:96:3b:95, 6011, 120, -48, 14:22:3b:2a:86:f5, 12320, 120, -57, f8:1a:2b:06:3c:0b, 16953, 120, -68]",3.01E+12,0.9164511,1.5403795,9.175279,-0.09040806,0.026725354,-0.10064005,13.7738,0.0366,45.713398,-2.268691,-0.165524,-0.09955246,0,11.863524,20.159,
955,3007000000000,"[b0:e4:d5:39:26:89, 15527, 30, -61, 14:22:3b:16:5a:bd, 3816, 45, -39, cc:f4:11:8b:29:4d, 12503, 120, -52, b0:e4:d5:96:3b:95, 6011, 120, -48, 14:22:3b:2a:86:f5, 12320, 120, -57, f8:1a:2b:06:3c:0b, 16953, 120, -68]",3.01E+12,0.055633128,-0.71007013,10.47518,-0.09193522,0.020005837,0.1244638,14.7741995,-0.3416,45.176598,-1.3858078,0.06768148,-0.005310898,0,11.85273,20.159,
956,3007460000000,"[b0:e4:d5:39:26:89, 16386, 120, -59, 14:22:3b:16:5a:bd, 3437, 60, -38, cc:f4:11:8b:29:4d, 12625, 60, -50, b0:e4:d5:96:3b:95, 6308, 75, -45, 14:22:3b:2a:86:f5, 12253, 90, -59, f8:1a:2b:06:3c:0b, 13355, 225, -67]",3.01E+12,-0.24107689,1.5816557,9.796814,0.17486018,-0.08353582,-0.05024367,14.6765995,-0.7198,44.8838,-2.03009,-0.16001716,0.024602719,0,11.841936,20.159,
957,3007460000000,"[b0:e4:d5:39:26:89, 16386, 120, -59, 14:22:3b:16:5a:bd, 3437, 60, -38, cc:f4:11:8b:29:4d, 12625, 60, -50, b0:e4:d5:96:3b:95, 6308, 75, -45, 14:22:3b:2a:86:f5, 12253, 90, -59, f8:1a:2b:06:3c:0b, 13355, 225, -67]",3.01E+12,-0.82971126,0.31046873,9.212367,-0.111941054,-0.015577064,0.003207043,14.762,-0.90279996,45.2864,-1.6964813,-0.03355284,0.08982259,0,11.831142,20.159,
958,3007920000000,"[b0:e4:d5:39:26:89, 16218, 60, -59, 14:22:3b:16:5a:bd, 3464, 60, -38, cc:f4:11:8b:29:4d, 12718, 60, -50, b0:e4:d5:96:3b:95, 6859, 45, -45, 14:22:3b:2a:86:f5, 12613, 75, -57, f8:1a:2b:06:3c:0b, 11667, 30, -68]",3.01E+12,-0.9206385,-0.40438703,9.690333,0.10369437,-0.03680463,-0.08827003,13.7982,-1.1101999,44.944798,-1.5322437,0.04152003,0.09472156,0,11.820348,20.159,
959,3007920000000,"[b0:e4:d5:39:26:89, 16218, 60, -59, 14:22:3b:16:5a:bd, 3464, 60, -38, cc:f4:11:8b:29:4d, 12718, 60, -50, b0:e4:d5:96:3b:95, 6859, 45, -45, 14:22:3b:2a:86:f5, 12613, 75, -57, f8:1a:2b:06:3c:0b, 11667, 30, -68]",3.01E+12,0.48155555,0.032303106,9.878768,0.028252518,-0.002443461,0.049938235,14.4692,-0.23179999,45.5548,-1.6020683,-0.003266063,-0.048707966,0,11.809554,20.159,
960,3007920000000,"[b0:e4:d5:39:26:89, 16218, 60, -59, 14:22:3b:16:5a:bd, 3464, 60, -38, cc:f4:11:8b:29:4d, 12718, 60, -50, b0:e4:d5:96:3b:95, 6859, 45, -45, 14:22:3b:2a:86:f5, 12613, 75, -57, f8:1a:2b:06:3c:0b, 11667, 30, -68]",3.01E+12,-0.8572287,0.83090764,9.655638,-0.04337143,0.06658431,-0.03680463,14.7741995,0.5124,45.0546,-1.7408258,-0.08550799,0.08854797,0,11.79876,20.159,
961,3008380000000,"[b0:e4:d5:39:26:89, 15980, 75, -59, 14:22:3b:16:5a:bd, 3421, 45, -37, cc:f4:11:8b:29:4d, 12546, 135, -50, b0:e4:d5:96:3b:95, 5898, 90, -49, 14:22:3b:2a:86:f5, 12054, 90, -61, f8:1a:2b:06:3c:0b, 9085, 270, -68]",3.01E+12,1.2496517,0.9816555,9.677772,-0.12385293,0.032375857,-0.086132,14.9572,-0.0488,45.384,-2.055021,-0.100261524,-0.1284154,0,11.787966,20.159,
